0.0000 1.6043 1.6007 1.5994 1.5845 1.5608 1.5005 1.5610 1.5632 1.5400 1.5454 1.5328 1.5398 1.6213 1.6303 1.7173 1.4194 1.3813 1.3831 1.5601 1.5663 1.5677 1.5616 1.5706 1.5891 1.5669 1.5622 1.5882 1.5612 1.5471 1.5636 1.5880 1.2127 1.2118 1.2230 1.2189 1.2051 1.2049 1.2118 1.3228 1.3379 1.3238 1.3382 1.3548 1.3584 1.3410 1.3433 1.3221 1.3530 1.3252 1.3238 1.3301 1.3128 1.5754 1.6034 1.6095 1.5769 1.6467 1.5919 1.5769
1.6043 0.0000 0.6146 0.6177 0.6256 1.4895 1.4714 1.4858 1.4913 1.5234 1.4843 1.5040 1.4697 1.3707 1.5116 1.5071 1.2801 1.2490 1.2800 1.4906 1.4794 1.4939 1.5006 1.4860 1.5093 1.4797 1.4962 1.4933 1.4995 1.4933 1.4838 1.4826 1.4780 1.4820 1.5034 1.5065 1.5121 1.5053 1.5094 1.3812 1.3906 1.3687 1.3645 1.3322 1.3404 1.3558 1.3745 1.3737 1.3488 1.3786 1.3756 1.3323 1.3531 1.4693 1.4598 1.4809 1.4932 1.4994 1.4744 1.4638
1.6007 0.6146 0.0000 0.6111 0.6365 1.5284 1.4965 1.4861 1.5264 1.4998 1.4768 1.5394 1.4841 1.3825 1.5307 1.5265 1.2796 1.2404 1.2800 1.5192 1.4927 1.5000 1.5078 1.5067 1.4946 1.4968 1.4970 1.5193 1.5024 1.5076 1.5073 1.5019 1.4820 1.4903 1.4963 1.5045 1.5023 1.5083 1.4874 1.3786 1.4088 1.3847 1.3708 1.3428 1.3110 1.3656 1.3675 1.4034 1.3629 1.3876 1.4178 1.3496 1.3598 1.4895 1.4660 1.4659 1.4922 1.5185 1.5013 1.4763
1.5994 0.6177 0.6111 0.0000 0.6126 1.4936 1.4649 1.4857 1.4951 1.4965 1.5032 1.5091 1.4771 1.3826 1.5311 1.5134 1.2990 1.2691 1.2897 1.4727 1.4711 1.4818 1.4809 1.4652 1.4874 1.4536 1.4687 1.4675 1.4656 1.4624 1.4569 1.4611 1.4791 1.4646 1.4653 1.4738 1.4697 1.4952 1.4909 1.4131 1.3779 1.3844 1.3419 1.3294 1.3253 1.3594 1.3792 1.3551 1.3581 1.3688 1.3739 1.3409 1.3368 1.4569 1.4724 1.4817 1.5008 1.4903 1.4949 1.4774
1.5845 0.6256 0.6365 0.6126 0.0000 1.4844 1.4566 1.4990 1.5013 1.5106 1.4971 1.5227 1.4606 1.3706 1.5212 1.5060 1.2678 1.2600 1.2826 1.4550 1.4611 1.4726 1.4696 1.4690 1.4850 1.4691 1.4650 1.4666 1.4649 1.4579 1.4567 1.4705 1.4666 1.4836 1.4806 1.4817 1.4791 1.5098 1.5029 1.4011 1.3835 1.3852 1.3399 1.3102 1.3370 1.3353 1.3737 1.3887 1.3825 1.3752 1.3756 1.3252 1.3349 1.4742 1.4583 1.4703 1.4766 1.4867 1.4897 1.4433
1.5608 1.4895 1.5284 1.4936 1.4844 0.0000 1.3163 1.3478 1.3457 1.3686 1.3580 1.3656 1.3189 1.3218 1.4001 1.3957 1.3025 1.3293 1.3146 1.2054 1.1981 1.2248 1.2083 1.1917 1.2243 1.1894 1.2265 1.2140 1.2414 1.1802 1.2253 1.2305 1.3288 1.3353 1.3421 1.3476 1.3216 1.3963 1.3365 1.2275 1.2241 1.2286 1.2280 1.2030 1.1902 1.2201 1.2156 1.2050 1.2178 1.2515 1.2381 1.1886 1.2077 1.3443 1.3269 1.3341 1.3489 1.3112 1.3707 1.2978
1.5005 1.4714 1.4965 1.4649 1.4566 1.3163 0.0000 1.3225 1.3296 1.3215 1.3103 1.3505 1.3064 1.3095 1.3760 1.3922 1.2490 1.2651 1.2820 1.2207 1.2018 1.2234 1.2039 1.2228 1.2221 1.2309 1.1875 1.2296 1.2180 1.2053 1.2373 1.1902 1.3077 1.2938 1.3220 1.3267 1.3089 1.3436 1.3391 1.1731 1.1606 1.1619 1.1518 1.1893 1.1789 1.1973 1.1988 1.1776 1.1665 1.1866 1.1624 1.1785 1.1599 1.3351 1.2894 1.3315 1.3219 1.3189 1.3461 1.3038
1.5610 1.4858 1.4861 1.4857 1.4990 1.3478 1.3225 0.0000 1.3671 1.3740 1.3361 1.3564 1.3482 1.3449 1.4242 1.4400 1.2871 1.2987 1.3041 1.2461 1.2494 1.2491 1.2824 1.2339 1.2546 1.2536 1.2556 1.2502 1.2668 1.2513 1.2455 1.2837 1.3286 1.3252 1.3247 1.3442 1.3420 1.3382 1.3559 1.2468 1.2126 1.2173 1.1920 1.2439 1.2154 1.2038 1.1832 1.2173 1.2250 1.2410 1.2145 1.2311 1.2160 1.3051 1.3184 1.3273 1.3608 1.3151 1.3915 1.3287
1.5632 1.4913 1.5264 1.4951 1.5013 1.3457 1.3296 1.3671 0.0000 1.3695 1.3236 1.3750 1.3032 1.3100 1.3874 1.3848 1.3173 1.3084 1.3186 1.2189 1.1825 1.2097 1.1951 1.1665 1.2166 1.2290 1.2149 1.2074 1.2276 1.1908 1.1863 1.1674 1.3381 1.3372 1.2685 1.3198 1.3548 1.3675 1.3394 1.2172 1.2002 1.2319 1.2391 1.2119 1.2223 1.2000 1.2231 1.1893 1.2162 1.2039 1.2233 1.2475 1.2212 1.3374 1.3642 1.3273 1.3624 1.3193 1.3442 1.3442
1.5400 1.5234 1.4998 1.4965 1.5106 1.3686 1.3215 1.3740 1.3695 0.0000 1.3667 1.3358 1.3414 1.3495 1.4257 1.4371 1.3347 1.3278 1.3357 1.2554 1.2721 1.2520 1.2875 1.2535 1.2344 1.2615 1.2676 1.2192 1.2363 1.2341 1.2630 1.2740 1.3585 1.3136 1.3620 1.3861 1.3523 1.3500 1.3344 1.2349 1.2373 1.2136 1.2220 1.2168 1.1985 1.2286 1.2177 1.2239 1.2133 1.1979 1.2208 1.2048 1.2057 1.3450 1.3185 1.3516 1.3216 1.3174 1.3466 1.3038
